"chr" "dist_center" "syntheny" "breakpoints" "genes" "re" "dante" "recomb" "ltr" "ty1_copia" "ty3_gypsy" "dna_trans" "line" "unknown" "sine" "trc" "trc1" "gc"
"scaffold_7.78" "scaffold_7" "2.028113" "conserved" "conserved" "5" "162" "5" "2.99552367143728e-05" "1" "1" "0" "0" "0" "78" "0" "0" "0" "0.344163"
"scaffold_7.79" "scaffold_7" "2.1280885" "conserved" "conserved" "8" "168" "9" "1.82256004553591e-05" "0" "0" "0" "1" "1" "97" "0" "0" "0" "0.337104"
"scaffold_7.80" "scaffold_7" "2.2280635" "conserved" "conserved" "4" "167" "3" "1.82256004553591e-05" "0" "0" "0" "2" "0" "84" "0" "0" "0" "0.326992"
"scaffold_7.81" "scaffold_7" "2.3280385" "conserved" "conserved" "6" "162" "6" "1.82256004553591e-05" "5" "0" "1" "0" "0" "97" "0" "0" "0" "0.328372"
"scaffold_7.82" "scaffold_7" "2.4280135" "conserved" "conserved" "6" "181" "2" "1.82256004553591e-05" "0" "0" "0" "0" "0" "100" "0" "0" "0" "0.31884"
"scaffold_7.83" "scaffold_7" "2.5279885" "conserved" "conserved" "2" "186" "19" "4.68545682625828e-05" "3" "1" "2" "0" "0" "105" "0" "1" "1" "0.348077"
"scaffold_7.84" "scaffold_7" "2.627964" "conserved" "conserved" "4" "161" "3" "9.32802683165131e-05" "0" "0" "0" "0" "0" "86" "0" "1" "1" "0.325438"
"scaffold_7.85" "scaffold_7" "2.7279395" "conserved" "conserved" "12" "226" "8" "1.65022344433618e-05" "0" "0" "0" "0" "1" "149" "0" "0" "0" "0.336854"
"scaffold_7.86" "scaffold_7" "2.8279145" "conserved" "conserved" "12" "199" "15" "1.67872013207563e-05" "5" "2" "0" "0" "0" "120" "0" "0" "0" "0.340735"
"scaffold_7.87" "scaffold_7" "2.9278895" "conserved" "conserved" "8" "156" "5" "2.49464018218487e-05" "4" "0" "1" "0" "0" "78" "0" "0" "0" "0.333363"
"scaffold_7.88" "scaffold_7" "3.0278645" "conserved" "conserved" "6" "171" "2" "2.49464018218487e-05" "0" "0" "0" "0" "0" "94" "0" "0" "0" "0.313578"
"scaffold_7.89" "scaffold_7" "3.1278395" "conserved" "conserved" "4" "244" "7" "2.49464018218487e-05" "1" "1" "0" "0" "0" "160" "0" "0" "0" "0.316629"
"scaffold_7.90" "scaffold_7" "3.227815" "conserved" "conserved" "8" "194" "7" "2.49464018218487e-05" "1" "1" "0" "0" "0" "110" "2" "0" "0" "0.326758"
"scaffold_7.91" "scaffold_7" "3.3277905" "conserved" "conserved" "7" "179" "10" "2.49464018218487e-05" "1" "1" "0" "0" "1" "102" "0" "0" "0" "0.331323"
"scaffold_7.92" "scaffold_7" "3.4277655" "conserved" "conserved" "8" "126" "5" "2.49464018218487e-05" "0" "0" "0" "3" "0" "63" "0" "0" "0" "0.32017"
"scaffold_7.93" "scaffold_7" "3.5277405" "conserved" "conserved" "11" "184" "1" "2.49464018218487e-05" "0" "0" "0" "1" "0" "97" "0" "0" "0" "0.338615"
"scaffold_7.94" "scaffold_7" "3.6277155" "conserved" "conserved" "11" "135" "2" "2.49464018218487e-05" "0" "0" "0" "0" "0" "73" "0" "0" "0" "0.340965"
"scaffold_7.95" "scaffold_7" "3.7276905" "conserved" "conserved" "4" "147" "12" "2.49464018218487e-05" "5" "1" "1" "0" "0" "69" "0" "1" "1" "0.353628"
"scaffold_7.96" "scaffold_7" "3.827666" "conserved" "conserved" "9" "156" "10" "2.49464018218487e-05" "3" "1" "0" "0" "0" "83" "0" "1" "1" "0.340682"
"scaffold_7.97" "scaffold_7" "3.9276415" "conserved" "conserved" "9" "165" "14" "2.49464018218487e-05" "10" "3" "0" "0" "0" "90" "0" "0" "0" "0.328072"
"scaffold_7.98" "scaffold_7" "4.0276165" "conserved" "conserved" "22" "215" "5" "2.49464018218487e-05" "0" "0" "0" "0" "0" "106" "0" "0" "0" "0.364391"
"scaffold_7.99" "scaffold_7" "4.1275915" "conserved" "conserved" "8" "147" "15" "2.49464018218487e-05" "6" "2" "1" "1" "0" "72" "0" "0" "0" "0.355659"
"scaffold_7.100" "scaffold_7" "4.2275665" "conserved" "conserved" "13" "169" "7" "2.49464018218487e-05" "0" "0" "0" "0" "0" "106" "0" "0" "0" "0.331923"
"scaffold_7.101" "scaffold_7" "4.3275415" "conserved" "conserved" "18" "169" "5" "2.49464018218487e-05" "1" "1" "0" "0" "0" "79" "0" "0" "0" "0.352798"
"scaffold_7.102" "scaffold_7" "4.427517" "conserved" "conserved" "4" "137" "11" "0.000141167235993019" "3" "1" "0" "1" "0" "68" "0" "0" "0" "0.338271"
"scaffold_7.103" "scaffold_7" "4.5274925" "conserved" "conserved" "18" "142" "2" "8.63679851265567e-05" "0" "0" "0" "0" "0" "87" "0" "0" "0" "0.326942"
"scaffold_7.104" "scaffold_7" "4.6274675" "conserved" "conserved" "13" "123" "9" "4.35495532458299e-05" "6" "1" "0" "1" "1" "64" "0" "0" "0" "0.336324"
"scaffold_7.105" "scaffold_7" "4.7274425" "conserved" "conserved" "14" "168" "2" NA "0" "0" "0" "0" "0" "84" "0" "0" "0" "0.333543"
"scaffold_7.106" "scaffold_7" "4.8274175" "conserved" "conserved" "13" "133" "11" NA "3" "1" "0" "0" "0" "75" "0" "0" "0" "0.351258"
"scaffold_7.107" "scaffold_7" "4.9273925" "conserved" "conserved" "6" "136" "3" NA "1" "1" "0" "0" "0" "50" "0" "1" "1" "0.337114"
"scaffold_7.108" "scaffold_7" "5.027368" "conserved" "conserved" "10" "129" "11" NA "6" "1" "0" "1" "0" "52" "0" "0" "0" "0.339431"
"scaffold_7.109" "scaffold_7" "5.1273435" "conserved" "conserved" "10" "172" "5" NA "0" "0" "0" "1" "1" "111" "1" "0" "0" "0.328652"
"scaffold_7.110" "scaffold_7" "5.2273185" "conserved" "conserved" "6" "173" "5" NA "1" "1" "0" "0" "0" "89" "0" "0" "0" "0.337514"
"scaffold_7.111" "scaffold_7" "5.3272935" "conserved" "conserved" "7" "174" "12" NA "3" "1" "0" "0" "1" "99" "0" "0" "0" "0.332773"
"scaffold_7.112" "scaffold_7" "5.4272685" "conserved" "conserved" "7" "155" "15" NA "8" "0" "3" "0" "0" "77" "0" "0" "0" "0.330563"
"scaffold_7.113" "scaffold_7" "5.5272435" "conserved" "conserved" "12" "160" "6" NA "0" "0" "0" "1" "0" "78" "0" "0" "0" "0.351568"
"scaffold_7.114" "scaffold_7" "5.6272185" "conserved" "conserved" "14" "124" "7" NA "0" "0" "0" "0" "0" "42" "0" "0" "0" "0.357459"
"scaffold_8" "scaffold_8" "5.7085485" "rearranged" "conserved" "4" "121" "8" NA "1" "0" "1" "0" "0" "51" "0" "2" "2" "0.387912"
"scaffold_8.1" "scaffold_8" "5.6417355" "rearranged" "conserved" "0" "124" "23" NA "10" "0" "4" "0" "0" "39" "0" "1" "0" "0.370343"
"scaffold_8.2" "scaffold_8" "5.5417605" "rearranged" "conserved" "10" "199" "16" NA "7" "3" "0" "0" "0" "86" "1" "0" "0" "0.336304"
"scaffold_8.3" "scaffold_8" "5.4417855" "rearranged" "conserved" "4" "149" "10" "3.67532992946613e-10" "1" "1" "0" "1" "0" "67" "0" "0" "0" "0.339015"
"scaffold_8.4" "scaffold_8" "5.3418105" "rearranged" "conserved" "5" "148" "6" "4.15706399930869e-05" "1" "1" "0" "0" "0" "62" "0" "0" "0" "0.332013"
"scaffold_8.5" "scaffold_8" "5.2418355" "rearranged" "conserved" "6" "194" "13" "8.97340508076562e-06" "2" "1" "1" "1" "0" "80" "0" "0" "0" "0.356259"
"scaffold_8.6" "scaffold_8" "5.14186" "rearranged" "conserved" "9" "181" "12" "7.16656815248725e-06" "7" "2" "0" "1" "0" "83" "0" "0" "0" "0.342822"
"scaffold_8.7" "scaffold_8" "5.0418845" "rearranged" "conserved" "12" "171" "12" "6.71743148339894e-05" "3" "1" "0" "1" "0" "57" "0" "0" "0" "0.342066"
"scaffold_8.8" "scaffold_8" "4.9419095" "rearranged" "conserved" "12" "135" "3" "3.16457676178423e-06" "0" "0" "0" "1" "0" "88" "0" "0" "0" "0.348277"
"scaffold_8.9" "scaffold_8" "4.8419345" "rearranged" "conserved" "9" "140" "21" "3.16457676178423e-06" "17" "2" "1" "0" "1" "69" "0" "0" "0" "0.385366"
"scaffold_8.10" "scaffold_8" "4.7419595" "rearranged" "conserved" "15" "153" "16" "3.16457676178423e-06" "4" "2" "0" "0" "3" "68" "0" "0" "0" "0.364591"
"scaffold_8.11" "scaffold_8" "4.6419845" "rearranged" "conserved" "8" "175" "7" "2.20815308358017e-05" "2" "0" "2" "1" "0" "98" "0" "0" "0" "0.324821"
"scaffold_8.12" "scaffold_8" "4.542009" "rearranged" "conserved" "12" "148" "11" "1.92921166535174e-05" "2" "2" "0" "0" "0" "75" "0" "0" "0" "0.343202"
"scaffold_8.13" "scaffold_8" "4.4420335" "rearranged" "conserved" "9" "199" "8" "2.51292980861524e-05" "4" "2" "0" "0" "0" "124" "0" "0" "0" "0.337844"
"scaffold_8.14" "scaffold_8" "4.3420585" "rearranged" "conserved" "10" "163" "13" "3.90198111671404e-05" "6" "2" "0" "0" "0" "77" "0" "0" "0" "0.337704"
"scaffold_8.15" "scaffold_8" "4.2420835" "rearranged" "conserved" "6" "189" "9" "2.9891770484678e-05" "6" "1" "0" "1" "1" "104" "0" "0" "0" "0.326982"
"scaffold_8.16" "scaffold_8" "4.1421085" "rearranged" "conserved" "5" "163" "17" "4.6056945357146e-05" "3" "3" "0" "1" "0" "84" "0" "0" "0" "0.328832"
"scaffold_8.17" "scaffold_8" "4.0421335" "rearranged" "conserved" "6" "203" "7" "4.61885459549436e-05" "3" "1" "0" "0" "0" "108" "0" "0" "0" "0.328652"
"scaffold_8.18" "scaffold_8" "3.942158" "rearranged" "conserved" "12" "198" "18" "4.61885459549436e-05" "4" "4" "0" "2" "0" "114" "0" "0" "0" "0.339772"
"scaffold_8.19" "scaffold_8" "3.8421825" "rearranged" "conserved" "5" "208" "8" "0.00011039847852572" "1" "1" "0" "0" "0" "117" "0" "0" "0" "0.32012"
"scaffold_8.20" "scaffold_8" "3.7422075" "rearranged" "conserved" "12" "185" "8" "3.27919274372907e-05" "1" "1" "0" "0" "0" "105" "1" "0" "0" "0.339795"
"scaffold_8.21" "scaffold_8" "3.6422325" "rearranged" "conserved" "9" "149" "12" "1.57275334554349e-05" "1" "0" "1" "2" "1" "84" "0" "0" "0" "0.331493"
"scaffold_8.22" "scaffold_8" "3.5422575" "rearranged" "conserved" "6" "261" "6" "1.57275334554349e-05" "0" "0" "0" "0" "0" "147" "0" "0" "0" "0.324601"
"scaffold_8.23" "scaffold_8" "3.4422825" "rearranged" "conserved" "8" "193" "1" "1.57275334554349e-05" "0" "0" "0" "0" "0" "116" "0" "0" "0" "0.31804"
"scaffold_8.24" "scaffold_8" "3.342307" "rearranged" "conserved" "9" "225" "15" "1.57275334554349e-05" "2" "2" "0" "0" "0" "114" "0" "0" "0" "0.331029"
"scaffold_8.25" "scaffold_8" "3.2423315" "rearranged" "conserved" "7" "216" "8" "1.57275334554349e-05" "0" "0" "0" "1" "1" "115" "0" "0" "0" "0.336974"
"scaffold_8.26" "scaffold_8" "3.1423565" "rearranged" "conserved" "9" "200" "7" "1.57275334554349e-05" "0" "0" "0" "0" "0" "127" "0" "0" "0" "0.329412"
"scaffold_8.27" "scaffold_8" "3.0423815" "rearranged" "conserved" "8" "177" "8" "1.39349639992189e-05" "1" "1" "0" "0" "0" "107" "0" "1" "1" "0.343366"
"scaffold_8.28" "scaffold_8" "2.9424065" "rearranged" "conserved" "6" "199" "8" "0.000116944840535258" "6" "1" "0" "0" "0" "127" "0" "2" "2" "0.344736"
"scaffold_8.29" "scaffold_8" "2.8424315" "rearranged" "conserved" "9" "173" "23" "2.69223596717209e-05" "11" "1" "3" "1" "0" "92" "0" "0" "0" "0.352198"
"scaffold_8.30" "scaffold_8" "2.742456" "rearranged" "conserved" "11" "184" "9" "2.69223596717209e-05" "0" "0" "0" "0" "2" "131" "0" "0" "0" "0.337821"
"scaffold_8.31" "scaffold_8" "2.6424805" "rearranged" "conserved" "5" "215" "1" "2.69223596717209e-05" "0" "0" "0" "0" "0" "135" "0" "0" "0" "0.317009"
"scaffold_8.32" "scaffold_8" "2.5425055" "rearranged" "conserved" "9" "176" "15" "1.3907510912304e-05" "3" "1" "2" "0" "1" "105" "0" "0" "0" "0.340595"
"scaffold_8.33" "scaffold_8" "2.4425305" "rearranged" "conserved" "5" "204" "0" "5.62952120911896e-10" "0" "0" "0" "0" "0" "120" "0" "0" "0" "0.3206"
"scaffold_8.34" "scaffold_8" "2.3425555" "rearranged" "conserved" "10" "194" "3" "1.39725303189727e-05" "0" "0" "0" "0" "0" "119" "0" "0" "0" "0.322101"
"scaffold_8.35" "scaffold_8" "2.2425805" "rearranged" "conserved" "6" "138" "10" "2.16828771260697e-05" "1" "1" "0" "1" "0" "85" "0" "0" "0" "0.325971"
"scaffold_8.36" "scaffold_8" "2.142605" "rearranged" "conserved" "6" "179" "9" "2.16828771260697e-05" "1" "1" "0" "0" "1" "98" "0" "0" "0" "0.328999"
"scaffold_8.37" "scaffold_8" "2.0426295" "rearranged" "conserved" "8" "221" "7" "2.16828771260697e-05" "6" "1" "0" "0" "0" "135" "0" "0" "0" "0.327612"
"scaffold_8.38" "scaffold_8" "1.9426545" "rearranged" "conserved" "7" "166" "3" "0.00011050151133195" "0" "0" "0" "0" "0" "90" "0" "0" "0" "0.326942"
"scaffold_8.39" "scaffold_8" "1.8426795" "rearranged" "conserved" "7" "165" "10" "1.45464681311701e-05" "1" "1" "0" "0" "0" "95" "0" "0" "0" "0.325001"
"scaffold_8.40" "scaffold_8" "1.7427045" "rearranged" "conserved" "2" "215" "7" "6.57077950758575e-06" "2" "2" "0" "1" "0" "128" "0" "1" "1" "0.335154"
"scaffold_8.41" "scaffold_8" "1.6427295" "rearranged" "conserved" "7" "164" "4" "2.19956547888315e-05" "0" "0" "0" "1" "2" "88" "0" "0" "0" "0.322431"
"scaffold_8.42" "scaffold_8" "1.542754" "rearranged" "conserved" "7" "145" "20" "1.19618867320299e-09" "4" "4" "0" "0" "0" "76" "0" "0" "0" "0.339932"
"scaffold_8.43" "scaffold_8" "1.4427785" "rearranged" "conserved" "10" "156" "6" "4.22015837867327e-05" "4" "1" "0" "1" "0" "68" "0" "0" "0" "0.345786"
"scaffold_8.44" "scaffold_8" "1.3428035" "rearranged" "conserved" "12" "187" "8" "3.65408975859324e-05" "6" "0" "1" "0" "0" "103" "1" "0" "0" "0.348447"
"scaffold_8.45" "scaffold_8" "1.2428285" "rearranged" "conserved" "5" "156" "14" "2.24389967941254e-06" "2" "1" "1" "0" "1" "76" "0" "0" "0" "0.346387"
"scaffold_8.46" "scaffold_8" "1.1428535" "rearranged" "conserved" "11" "139" "1" "2.24389967941254e-06" "0" "0" "0" "0" "0" "81" "0" "0" "0" "0.331573"
"scaffold_8.47" "scaffold_8" "1.0428785" "rearranged" "conserved" "4" "140" "11" "2.24389967941254e-06" "6" "1" "0" "0" "0" "79" "0" "1" "1" "0.339205"
"scaffold_8.48" "scaffold_8" "0.942903" "rearranged" "conserved" "8" "188" "8" "2.24389967941254e-06" "1" "1" "0" "1" "0" "106" "0" "0" "0" "0.33206"
"scaffold_8.49" "scaffold_8" "0.8429275" "rearranged" "conserved" "2" "193" "6" "2.24389967941254e-06" "2" "2" "0" "0" "0" "96" "0" "0" "0" "0.315439"
"scaffold_8.50" "scaffold_8" "0.7429525" "rearranged" "conserved" "4" "195" "6" "2.24389967941254e-06" "1" "1" "0" "0" "0" "101" "0" "0" "0" "0.325691"
"scaffold_8.51" "scaffold_8" "0.6429775" "rearranged" "conserved" "9" "184" "12" "3.68655722275047e-06" "7" "2" "0" "0" "1" "110" "0" "0" "0" "0.333633"
"scaffold_8.52" "scaffold_8" "0.5430025" "rearranged" "conserved" "10" "140" "8" "1.32729310133113e-05" "8" "2" "0" "0" "0" "83" "0" "0" "0" "0.338315"
"scaffold_8.53" "scaffold_8" "0.4430275" "rearranged" "conserved" "14" "163" "9" "1.32729310133113e-05" "3" "1" "0" "1" "0" "87" "0" "0" "0" "0.348237"
"scaffold_8.54" "scaffold_8" "0.343052" "rearranged" "conserved" "9" "179" "7" "1.32729310133113e-05" "6" "1" "0" "0" "1" "98" "0" "0" "0" "0.340642"
"scaffold_8.55" "scaffold_8" "0.2430765" "rearranged" "conserved" "9" "199" "13" "1.32729310133113e-05" "3" "2" "1" "0" "0" "120" "0" "0" "0" "0.341575"
"scaffold_8.56" "scaffold_8" "0.1431015" "rearranged" "conserved" "2" "177" "11" "1.32729310133113e-05" "1" "1" "0" "0" "2" "102" "0" "2" "2" "0.350498"
"scaffold_8.57" "scaffold_8" "0.0431265" "rearranged" "rearranged" "3" "209" "16" "1.32729310133113e-05" "7" "2" "0" "1" "2" "117" "0" "0" "0" "0.331343"
"scaffold_8.58" "scaffold_8" "0.0568485" "rearranged" "rearranged" "6" "135" "9" "1.32729310133113e-05" "0" "0" "0" "1" "0" "69" "0" "0" "0" "0.323791"
"scaffold_8.59" "scaffold_8" "0.1568235" "rearranged" "conserved" "10" "60" "2" "1.44375091080325e-06" "0" "0" "0" "0" "0" "29" "0" "0" "0" "0.336174"
"scaffold_8.60" "scaffold_8" "0.256799" "rearranged" "conserved" "5" "155" "2" "4.16751753475437e-10" "0" "0" "0" "1" "0" "84" "0" "0" "0" "0.313545"
"scaffold_8.61" "scaffold_8" "0.3567745" "rearranged" "conserved" "9" "174" "9" "1.46540507052411e-06" "1" "1" "0" "1" "0" "96" "0" "0" "0" "0.335624"
"scaffold_8.62" "scaffold_8" "0.4567495" "rearranged" "conserved" "11" "187" "4" "2.98295837156144e-06" "0" "0" "0" "2" "0" "117" "0" "0" "0" "0.331223"
"scaffold_8.63" "scaffold_8" "0.5567245" "rearranged" "conserved" "11" "166" "12" "2.98295837156144e-06" "6" "2" "0" "0" "0" "75" "0" "0" "0" "0.351698"
"scaffold_8.64" "scaffold_8" "0.6566995" "rearranged" "conserved" "10" "167" "4" "2.98295837156144e-06" "0" "0" "0" "0" "0" "93" "0" "0" "0" "0.336694"
"scaffold_8.65" "scaffold_8" "0.7566745" "rearranged" "conserved" "7" "195" "12" "2.98295837156144e-06" "7" "2" "0" "0" "0" "116" "0" "0" "0" "0.328702"
"scaffold_8.66" "scaffold_8" "0.85665" "rearranged" "conserved" "10" "200" "6" "2.98295837156144e-06" "0" "0" "0" "1" "1" "109" "0" "0" "0" "0.33384"
"scaffold_8.67" "scaffold_8" "0.9566255" "rearranged" "conserved" "10" "194" "8" "2.98295837156144e-06" "4" "1" "0" "1" "0" "105" "0" "0" "0" "0.332263"
"scaffold_8.68" "scaffold_8" "1.0566005" "rearranged" "conserved" "10" "93" "5" "2.13866802055859e-06" "1" "0" "1" "2" "0" "52" "0" "0" "0" "0.335774"
"scaffold_8.69" "scaffold_8" "1.1565755" "rearranged" "conserved" "8" "192" "7" "1.02788894441035e-09" "1" "1" "0" "2" "0" "110" "0" "0" "0" "0.333323"
"scaffold_8.70" "scaffold_8" "1.2565505" "rearranged" "conserved" "9" "113" "5" "4.02642801280271e-07" "1" "0" "1" "0" "0" "59" "0" "0" "0" "0.357049"
"scaffold_8.71" "scaffold_8" "1.3565255" "rearranged" "conserved" "8" "161" "10" "8.33835182430605e-06" "0" "0" "0" "0" "0" "89" "0" "0" "0" "0.318"
"scaffold_8.72" "scaffold_8" "1.456501" "rearranged" "conserved" "8" "168" "14" "7.28963654166604e-06" "0" "0" "0" "0" "2" "97" "0" "0" "0" "0.336911"
"scaffold_8.73" "scaffold_8" "1.5564765" "rearranged" "conserved" "10" "176" "14" "2.74545457539569e-05" "2" "2" "0" "0" "0" "105" "0" "0" "0" "0.341875"
"scaffold_8.74" "scaffold_8" "1.6564515" "rearranged" "conserved" "14" "184" "7" "1.11241729360793e-05" "1" "1" "0" "2" "0" "113" "0" "0" "0" "0.343916"
"scaffold_8.75" "scaffold_8" "1.7564265" "rearranged" "conserved" "10" "139" "7" "1.11241729360793e-05" "1" "1" "0" "0" "0" "69" "0" "0" "0" "0.328262"
"scaffold_8.76" "scaffold_8" "1.8564015" "rearranged" "conserved" "12" "172" "4" "1.11241729360793e-05" "0" "0" "0" "0" "0" "107" "0" "0" "0" "0.343876"
"scaffold_8.77" "scaffold_8" "1.9563765" "rearranged" "conserved" "8" "172" "3" "1.11241729360793e-05" "0" "0" "0" "0" "0" "105" "0" "0" "0" "0.333363"
"scaffold_8.78" "scaffold_8" "2.056352" "rearranged" "conserved" "8" "179" "11" "1.47757592709013e-05" "1" "1" "0" "2" "0" "103" "1" "0" "0" "0.309674"
"scaffold_8.79" "scaffold_8" "2.1563275" "rearranged" "conserved" "12" "174" "8" "1.64543387848502e-05" "2" "2" "0" "1" "1" "94" "0" "0" "0" "0.333703"
"scaffold_8.80" "scaffold_8" "2.2563025" "rearranged" "conserved" "23" "188" "11" "1.64543387848502e-05" "2" "2" "0" "0" "5" "105" "0" "0" "0" "0.346287"
"scaffold_8.81" "scaffold_8" "2.3562775" "rearranged" "conserved" "9" "207" "5" "1.64543387848502e-05" "0" "0" "0" "0" "1" "119" "0" "0" "0" "0.329002"
"scaffold_8.82" "scaffold_8" "2.4562525" "rearranged" "conserved" "7" "189" "3" "1.64543387848502e-05" "0" "0" "0" "0" "0" "115" "0" "0" "0" "0.317089"
"scaffold_8.83" "scaffold_8" "2.5562275" "rearranged" "conserved" "8" "184" "7" "1.64543387848502e-05" "0" "0" "0" "3" "0" "101" "0" "0" "0" "0.338645"
"scaffold_8.84" "scaffold_8" "2.656203" "rearranged" "conserved" "9" "175" "0" "1.64543387848502e-05" "0" "0" "0" "0" "0" "101" "0" "0" "0" "0.315546"
"scaffold_8.85" "scaffold_8" "2.7561785" "rearranged" "rearranged" "3" "169" "8" "1.64543387848502e-05" "0" "0" "0" "0" "0" "100" "0" "0" "0" "0.327832"
"scaffold_8.86" "scaffold_8" "2.8561535" "rearranged" "conserved" "11" "126" "11" "1.64543387848502e-05" "0" "0" "0" "0" "6" "74" "0" "0" "0" "0.338755"
"scaffold_8.87" "scaffold_8" "2.9561285" "rearranged" "conserved" "12" "153" "4" "1.64543387848502e-05" "0" "0" "0" "0" "0" "89" "0" "0" "0" "0.336204"
"scaffold_8.88" "scaffold_8" "3.0561035" "rearranged" "conserved" "9" "176" "4" "1.64543387848502e-05" "0" "0" "0" "0" "0" "100" "0" "0" "0" "0.336144"
"scaffold_8.89" "scaffold_8" "3.1560785" "rearranged" "conserved" "7" "220" "1" "1.64543387848502e-05" "0" "0" "0" "0" "0" "134" "0" "0" "0" "0.313718"
"scaffold_8.90" "scaffold_8" "3.256054" "rearranged" "conserved" "6" "185" "6" "1.64543387848502e-05" "0" "0" "0" "1" "0" "96" "0" "0" "0" "0.320897"
"scaffold_8.91" "scaffold_8" "3.3560295" "rearranged" "conserved" "11" "185" "6" "1.64543387848502e-05" "1" "1" "0" "0" "0" "107" "0" "0" "0" "0.326102"
"scaffold_8.92" "scaffold_8" "3.4560045" "rearranged" "conserved" "16" "214" "8" "1.64543387848502e-05" "1" "1" "0" "0" "0" "122" "0" "0" "0" "0.346107"
"scaffold_8.93" "scaffold_8" "3.5559795" "rearranged" "conserved" "4" "185" "7" "1.64543387848502e-05" "0" "0" "0" "2" "0" "117" "0" "0" "0" "0.311798"
"scaffold_8.94" "scaffold_8" "3.6559545" "rearranged" "conserved" "9" "180" "7" "1.48231118566463e-05" "0" "0" "0" "1" "0" "107" "0" "1" "1" "0.335614"
"scaffold_8.95" "scaffold_8" "3.7559295" "rearranged" "conserved" "11" "189" "6" "1.17417964088175e-05" "0" "0" "0" "0" "0" "110" "0" "0" "0" "0.32046"
"scaffold_8.96" "scaffold_8" "3.855905" "rearranged" "conserved" "7" "193" "2" "1.17417964088175e-05" "0" "0" "0" "0" "0" "94" "0" "0" "0" "0.318056"
"scaffold_8.97" "scaffold_8" "3.9558805" "rearranged" "conserved" "8" "135" "5" "1.17417964088175e-05" "1" "0" "1" "0" "0" "75" "0" "0" "0" "0.333763"
"scaffold_8.98" "scaffold_8" "4.0558555" "rearranged" "conserved" "13" "200" "8" "1.17417964088175e-05" "3" "1" "0" "0" "0" "116" "0" "0" "0" "0.345436"
"scaffold_8.99" "scaffold_8" "4.1558305" "rearranged" "conserved" "9" "202" "10" "1.17417964088175e-05" "4" "2" "0" "0" "0" "112" "0" "0" "0" "0.348257"
"scaffold_8.100" "scaffold_8" "4.2558055" "rearranged" "conserved" "7" "200" "7" "1.17417964088175e-05" "3" "0" "1" "0" "0" "123" "2" "0" "0" "0.340495"
"scaffold_8.101" "scaffold_8" "4.3557805" "rearranged" "conserved" "15" "180" "1" "1.17417964088175e-05" "0" "0" "0" "0" "0" "105" "0" "0" "0" "0.346317"
"scaffold_8.102" "scaffold_8" "4.455756" "rearranged" "conserved" "11" "210" "8" "1.17417964088175e-05" "3" "1" "0" "0" "0" "129" "0" "0" "0" "0.349074"
"scaffold_8.103" "scaffold_8" "4.5557315" "rearranged" "conserved" "9" "214" "8" "1.17417964088175e-05" "1" "1" "0" "0" "0" "133" "0" "0" "0" "0.339325"
"scaffold_8.104" "scaffold_8" "4.6557065" "rearranged" "conserved" "15" "187" "1" "1.17417964088175e-05" "0" "0" "0" "0" "0" "107" "0" "0" "0" "0.341005"
"scaffold_8.105" "scaffold_8" "4.7556815" "rearranged" "conserved" "15" "119" "9" "1.04811427248581e-05" "6" "1" "0" "2" "0" "62" "0" "0" "0" "0.330633"
